Municipio;latitude;longitude
BRASILIA;-75774548,32;-162803093,5
BRASILIA;-75793999,37;-162844642,3
BRASILIA;-75813450,42;-162886191
BRASILIA;latitude;longitude
BRASILIA;-75832901,47;-162927739,8
BRASILIA;-75852352,52;-162969288,6
BRASILIA;-75871803,56;-163010837,4
BRASILIA;-75891254,61;-163052386,2
BRASILIA;-75910705,66;-163093934,9
BRASILIA;-75930156,71;-163135483,7
BRASILIA;-75949607,76;-163177032,5
BRASILIA;-75969058,81;-163218581,3
BRASILIA;-75988509,85;-163260130,1
BRASILIA;-76007960,9;-163301678,9
BRASILIA;-76027411,95;-163343227,6
BRASILIA;-76046863;-163384776,4
BRASILIA;-76066314,05;-163426325,2
BRASILIA;-76085765,09;-163467874
BRASILIA;-76105216,14;-163509422,8
BRASILIA;-76124667,19;-163550971,5
BRASILIA;-76144118,24;-163592520,3
BRASILIA;-76163569,29;-163634069,1
BRASILIA;-76183020,33;-163675617,9
BRASILIA;-76202471,38;-163717166,7
BRASILIA;-76221922,43;-163758715,4
BRASILIA;latitude;longitude
BRASILIA;-76241373,48;-163800264,2
BRASILIA;-76260824,53;-163841813
BRASILIA;-76280275,57;-163883361,8
BRASILIA;-76299726,62;-163924910,6
BRASILIA;-76319177,67;-163966459,3
BRASILIA;-76338628,72;-164008008,1
BRASILIA;-76358079,77;-164049556,9
BRASILIA;-76377530,81;-164091105,7
BRASILIA;-76396981,86;-164132654,5
BRASILIA;-76416432,91;-164174203,2
BRASILIA;-76435883,96;-164215752
BRASILIA;-76455335,01;-164257300,8
BRASILIA;-76474786,05;-164298849,6
BRASILIA;-76494237,1;-164340398,4
BRASILIA;-76513688,15;-164381947,1
BRASILIA;-76533139,2;-164423495,9
BRASILIA;-76552590,25;-164465044,7
BRASILIA;-76572041,29;-164506593,5
BRASILIA;-76591492,34;-164548142,3
BRASILIA;-76610943,39;-164589691
BRASILIA;-76630394,44;-164631239,8
BRASILIA;latitude;longitude
BRASILIA;-76649845,49;-164672788,6
BRASILIA;-76669296,54;-164714337,4
BRASILIA;-76688747,58;-164755886,2
BRASILIA;-76708198,63;-164797434,9
BRASILIA;-76727649,68;-164838983,7
BRASILIA;-76747100,73;-164880532,5
BRASILIA;-76766551,78;-164922081,3
BRASILIA;-76786002,82;-164963630,1
BRASILIA;-76805453,87;-165005178,9
BRASILIA;-76824904,92;-165046727,6
BRASILIA;-76844355,97;-165088276,4
BRASILIA;-76863807,02;-165129825,2
BRASILIA;-76883258,06;-165171374
BRASILIA;-76902709,11;-165212922,8
BRASILIA;-76922160,16;-165254471,5
BRASILIA;-76941611,21;-165296020,3
BRASILIA;-76961062,26;-165337569,1
BRASILIA;-76980513,3;-165379117,9
BRASILIA;-76999964,35;-165420666,7
BRASILIA;-77019415,4;-165462215,4
BRASILIA;-77038866,45;-165503764,2
BRASILIA;latitude;longitude
BRASILIA;-77058317,5;-165545313
BRASILIA;-77077768,54;-165586861,8
BRASILIA;-77097219,59;-165628410,6
BRASILIA;-77116670,64;-165669959,3
BRASILIA;-77136121,69;-165711508,1
BRASILIA;-77155572,74;-165753056,9
BRASILIA;-77175023,78;-165794605,7
BRASILIA;-77194474,83;-165836154,5
BRASILIA;-77213925,88;-165877703,2
BRASILIA;-77233376,93;-165919252
BRASILIA;-77252827,98;-165960800,8
BRASILIA;-77272279,02;-166002349,6
BRASILIA;-77291730,07;-166043898,4
BRASILIA;-77311181,12;-166085447,1
BRASILIA;-77330632,17;-166126995,9
BRASILIA;-77350083,22;-166168544,7
BRASILIA;-77369534,26;-166210093,5
BRASILIA;-77388985,31;-166251642,3
BRASILIA;-77408436,36;-166293191
BRASILIA;-77427887,41;-166334739,8
BRASILIA;-77447338,46;-166376288,6
BRASILIA;latitude;longitude
BRASILIA;-77466789,51;-166417837,4
BRASILIA;-77486240,55;-166459386,2
BRASILIA;-77505691,6;-166500935
BRASILIA;-77525142,65;-166542483,7
BRASILIA;-77544593,7;-166584032,5
BRASILIA;-77564044,75;-166625581,3
BRASILIA;-77583495,79;-166667130,1
BRASILIA;-77602946,84;-166708678,9
BRASILIA;-77622397,89;-166750227,6
BRASILIA;-77641848,94;-166791776,4
BRASILIA;-77661299,99;-166833325,2
BRASILIA;-77680751,03;-166874874
BRASILIA;-77700202,08;-166916422,8
BRASILIA;-77719653,13;-166957971,5
BRASILIA;-77739104,18;-166999520,3
BRASILIA;-77758555,23;-167041069,1
BRASILIA;-77778006,27;-167082617,9
BRASILIA;-77797457,32;-167124166,7
BRASILIA;-77816908,37;-167165715,4
BRASILIA;-77836359,42;-167207264,2
BRASILIA;-77855810,47;-167248813
BRASILIA;latitude;longitude
BRASILIA;-77875261,51;-167290361,8
BRASILIA;-77894712,56;-167331910,6
BRASILIA;-77914163,61;-167373459,3
BRASILIA;-77933614,66;-167415008,1
BRASILIA;-77953065,71;-167456556,9
BRASILIA;-77972516,75;-167498105,7
BRASILIA;-77991967,8;-167539654,5
BRASILIA;-78011418,85;-167581203,2
BRASILIA;-78030869,9;-167622752
BRASILIA;-78050320,95;-167664300,8
BRASILIA;-78069771,99;-167705849,6
BRASILIA;-78089223,04;-167747398,4
BRASILIA;-78108674,09;-167788947,1
BRASILIA;-78128125,14;-167830495,9
BRASILIA;-78147576,19;-167872044,7
BRASILIA;-78167027,24;-167913593,5
BRASILIA;-78186478,28;-167955142,3
BRASILIA;-78205929,33;-167996691
BRASILIA;-78225380,38;-168038239,8
BRASILIA;-78244831,43;-168079788,6
BRASILIA;-78264282,48;-168121337,4
BRASILIA;latitude;longitude
BRASILIA;-78283733,52;-168162886,2
BRASILIA;-78303184,57;-168204435
BRASILIA;-78322635,62;-168245983,7
BRASILIA;-78342086,67;-168287532,5
BRASILIA;-78361537,72;-168329081,3
BRASILIA;-78380988,76;-168370630,1
BRASILIA;-78400439,81;-168412178,9
BRASILIA;-78419890,86;-168453727,6
BRASILIA;-78439341,91;-168495276,4
BRASILIA;-78458792,96;-168536825,2
BRASILIA;-78478244;-168578374
BRASILIA;-78497695,05;-168619922,8
BRASILIA;-78517146,1;-168661471,5
BRASILIA;-78536597,15;-168703020,3
BRASILIA;-78556048,2;-168744569,1
BRASILIA;-78575499,24;-168786117,9
BRASILIA;-78594950,29;-168827666,7
BRASILIA;-78614401,34;-168869215,4
BRASILIA;-78633852,39;-168910764,2
BRASILIA;-78653303,44;-168952313
BRASILIA;-78672754,48;-168993861,8
BRASILIA;latitude;longitude
BRASILIA;-78692205,53;-169035410,6
BRASILIA;-78711656,58;-169076959,3
BRASILIA;-78731107,63;-169118508,1
BRASILIA;-78750558,68;-169160056,9
BRASILIA;-78770009,72;-169201605,7
BRASILIA;-78789460,77;-169243154,5
BRASILIA;-78808911,82;-169284703,2
BRASILIA;-78828362,87;-169326252
BRASILIA;-78847813,92;-169367800,8
BRASILIA;-78867264,96;-169409349,6
BRASILIA;-78886716,01;-169450898,4
BRASILIA;-78906167,06;-169492447,1
BRASILIA;-78925618,11;-169533995,9
BRASILIA;-78945069,16;-169575544,7
BRASILIA;-78964520,21;-169617093,5
BRASILIA;-78983971,25;-169658642,3
BRASILIA;-79003422,3;-169700191,1
BRASILIA;-79022873,35;-169741739,8
BRASILIA;-79042324,4;-169783288,6
BRASILIA;-79061775,45;-169824837,4
BRASILIA;-79081226,49;-169866386,2
BRASILIA;latitude;longitude
BRASILIA;-79100677,54;-169907935
BRASILIA;-79120128,59;-169949483,7
BRASILIA;-79139579,64;-169991032,5
BRASILIA;-79159030,69;-170032581,3
BRASILIA;-79178481,73;-170074130,1
BRASILIA;-79197932,78;-170115678,9
BRASILIA;-79217383,83;-170157227,6
BRASILIA;-79236834,88;-170198776,4
BRASILIA;-79256285,93;-170240325,2
BRASILIA;-79275736,97;-170281874
BRASILIA;-79295188,02;-170323422,8
BRASILIA;-79314639,07;-170364971,5
BRASILIA;-79334090,12;-170406520,3
BRASILIA;-79353541,17;-170448069,1
BRASILIA;-79372992,21;-170489617,9
BRASILIA;-79392443,26;-170531166,7
BRASILIA;-79411894,31;-170572715,4
BRASILIA;-79431345,36;-170614264,2
BRASILIA;-79450796,41;-170655813
BRASILIA;-79470247,45;-170697361,8
BRASILIA;-79489698,5;-170738910,6
BRASILIA;latitude;longitude
BRASILIA;-79509149,55;-170780459,3
BRASILIA;-79528600,6;-170822008,1
BRASILIA;-79548051,65;-170863556,9
BRASILIA;-79567502,69;-170905105,7
BRASILIA;-79586953,74;-170946654,5
BRASILIA;-79606404,79;-170988203,2
BRASILIA;-79625855,84;-171029752
BRASILIA;-79645306,89;-171071300,8
BRASILIA;-79664757,94;-171112849,6
BRASILIA;-79684208,98;-171154398,4
BRASILIA;-79703660,03;-171195947,1
BRASILIA;-79723111,08;-171237495,9
BRASILIA;-79742562,13;-171279044,7
BRASILIA;-79762013,18;-171320593,5
BRASILIA;-79781464,22;-171362142,3
BRASILIA;-79800915,27;-171403691,1
BRASILIA;-79820366,32;-171445239,8
BRASILIA;-79839817,37;-171486788,6
BRASILIA;-79859268,42;-171528337,4
BRASILIA;-79878719,46;-171569886,2
BRASILIA;-79898170,51;-171611435
BRASILIA;latitude;longitude
BRASILIA;-79917621,56;-171652983,7
BRASILIA;-79937072,61;-171694532,5
BRASILIA;-79956523,66;-171736081,3
BRASILIA;-79975974,7;-171777630,1
BRASILIA;-79995425,75;-171819178,9
BRASILIA;-80014876,8;-171860727,6
BRASILIA;-80034327,85;-171902276,4
BRASILIA;-80053778,9;-171943825,2
BRASILIA;-80073229,94;-171985374
BRASILIA;-80092680,99;-172026922,8
BRASILIA;-80112132,04;-172068471,5
BRASILIA;-80131583,09;-172110020,3
BRASILIA;-80151034,14;-172151569,1
BRASILIA;-80170485,18;-172193117,9
BRASILIA;-80189936,23;-172234666,7
BRASILIA;-80209387,28;-172276215,4
BRASILIA;-80228838,33;-172317764,2
BRASILIA;-80248289,38;-172359313
BRASILIA;-80267740,42;-172400861,8
BRASILIA;-80287191,47;-172442410,6
BRASILIA;-80306642,52;-172483959,3
BRASILIA;latitude;longitude
BRASILIA;-80326093,57;-172525508,1
BRASILIA;-80345544,62;-172567056,9
BRASILIA;-80364995,66;-172608605,7
BRASILIA;-80384446,71;-172650154,5
BRASILIA;-80403897,76;-172691703,2
BRASILIA;-80423348,81;-172733252
BRASILIA;-80442799,86;-172774800,8
BRASILIA;-80462250,91;-172816349,6
BRASILIA;-80481701,95;-172857898,4
BRASILIA;-80501153;-172899447,2
BRASILIA;-80520604,05;-172940995,9
BRASILIA;-80540055,1;-172982544,7
BRASILIA;-80559506,15;-173024093,5
BRASILIA;-80578957,19;-173065642,3
BRASILIA;-80598408,24;-173107191,1
BRASILIA;-80617859,29;-173148739,8
BRASILIA;-80637310,34;-173190288,6
BRASILIA;-80656761,39;-173231837,4
BRASILIA;-80676212,43;-173273386,2
BRASILIA;-80695663,48;-173314935
BRASILIA;-80715114,53;-173356483,7
BRASILIA;latitude;longitude
BRASILIA;-80734565,58;-173398032,5
BRASILIA;-80754016,63;-173439581,3
BRASILIA;-80773467,67;-173481130,1
BRASILIA;-80792918,72;-173522678,9
BRASILIA;-80812369,77;-173564227,6
BRASILIA;-80831820,82;-173605776,4
BRASILIA;-80851271,87;-173647325,2
BRASILIA;-80870722,91;-173688874
BRASILIA;-80890173,96;-173730422,8
BRASILIA;-80909625,01;-173771971,5
BRASILIA;-80929076,06;-173813520,3
BRASILIA;-80948527,11;-173855069,1
BRASILIA;-80967978,15;-173896617,9
BRASILIA;-80987429,2;-173938166,7
BRASILIA;-81006880,25;-173979715,4
BRASILIA;-81026331,3;-174021264,2
BRASILIA;-81045782,35;-174062813
BRASILIA;-81065233,39;-174104361,8
BRASILIA;-81084684,44;-174145910,6
BRASILIA;-81104135,49;-174187459,3
BRASILIA;-81123586,54;-174229008,1
BRASILIA;latitude;longitude
BRASILIA;-81143037,59;-174270556,9
BRASILIA;-81162488,64;-174312105,7
BRASILIA;-81181939,68;-174353654,5
BRASILIA;-81201390,73;-174395203,2
BRASILIA;-81220841,78;-174436752
BRASILIA;-81240292,83;-174478300,8
BRASILIA;-81259743,88;-174519849,6
BRASILIA;-81279194,92;-174561398,4
BRASILIA;-81298645,97;-174602947,2
BRASILIA;-81318097,02;-174644495,9
BRASILIA;-81337548,07;-174686044,7
BRASILIA;-81356999,12;-174727593,5
BRASILIA;-81376450,16;-174769142,3
BRASILIA;-81395901,21;-174810691,1
BRASILIA;-81415352,26;-174852239,8
BRASILIA;-81434803,31;-174893788,6
BRASILIA;-81454254,36;-174935337,4
BRASILIA;-81473705,4;-174976886,2
BRASILIA;-81493156,45;-175018435
BRASILIA;-81512607,5;-175059983,7
BRASILIA;-81532058,55;-175101532,5
BRASILIA;latitude;longitude
BRASILIA;-81551509,6;-175143081,3
BRASILIA;-81570960,64;-175184630,1
BRASILIA;-81590411,69;-175226178,9
BRASILIA;-81609862,74;-175267727,6
BRASILIA;-81629313,79;-175309276,4
BRASILIA;-81648764,84;-175350825,2
BRASILIA;-81668215,88;-175392374
BRASILIA;-81687666,93;-175433922,8
BRASILIA;-81707117,98;-175475471,5
BRASILIA;-81726569,03;-175517020,3
BRASILIA;-81746020,08;-175558569,1
BRASILIA;-81765471,12;-175600117,9
BRASILIA;-81784922,17;-175641666,7
BRASILIA;-81804373,22;-175683215,4
BRASILIA;-81823824,27;-175724764,2
BRASILIA;-81843275,32;-175766313
BRASILIA;-81862726,36;-175807861,8
BRASILIA;-81882177,41;-175849410,6
BRASILIA;-81901628,46;-175890959,3
BRASILIA;-81921079,51;-175932508,1
BRASILIA;-81940530,56;-175974056,9
BRASILIA;latitude;longitude
BRASILIA;-81959981,61;-176015605,7
BRASILIA;-81979432,65;-176057154,5
BRASILIA;-81998883,7;-176098703,3
BRASILIA;-82018334,75;-176140252
BRASILIA;-82037785,8;-176181800,8
BRASILIA;-82057236,85;-176223349,6
BRASILIA;-82076687,89;-176264898,4
BRASILIA;-82096138,94;-176306447,2
BRASILIA;-82115589,99;-176347995,9
BRASILIA;-82135041,04;-176389544,7
BRASILIA;-82154492,09;-176431093,5
BRASILIA;-82173943,13;-176472642,3
BRASILIA;-82193394,18;-176514191,1
BRASILIA;-82212845,23;-176555739,8
BRASILIA;-82232296,28;-176597288,6
BRASILIA;-82251747,33;-176638837,4
BRASILIA;-82271198,37;-176680386,2
BRASILIA;-82290649,42;-176721935
BRASILIA;-82310100,47;-176763483,7
BRASILIA;-82329551,52;-176805032,5
BRASILIA;-82349002,57;-176846581,3
BRASILIA;latitude;longitude
BRASILIA;-82368453,61;-176888130,1
BRASILIA;-82387904,66;-176929678,9
BRASILIA;-82407355,71;-176971227,6
BRASILIA;-82426806,76;-177012776,4
BRASILIA;-82446257,81;-177054325,2
BRASILIA;-82465708,85;-177095874
BRASILIA;-82485159,9;-177137422,8
BRASILIA;-82504610,95;-177178971,5
BRASILIA;-82524062;-177220520,3
BRASILIA;-82543513,05;-177262069,1
BRASILIA;-82562964,09;-177303617,9
BRASILIA;-82582415,14;-177345166,7
BRASILIA;-82601866,19;-177386715,4
BRASILIA;-82621317,24;-177428264,2
BRASILIA;-82640768,29;-177469813
BRASILIA;-82660219,34;-177511361,8
BRASILIA;-82679670,38;-177552910,6
BRASILIA;-82699121,43;-177594459,3
BRASILIA;-82718572,48;-177636008,1
BRASILIA;-82738023,53;-177677556,9
BRASILIA;-82757474,58;-177719105,7
BRASILIA;latitude;longitude
BRASILIA;-82776925,62;-177760654,5
BRASILIA;-82796376,67;-177802203,3
BRASILIA;-82815827,72;-177843752
BRASILIA;-82835278,77;-177885300,8
BRASILIA;-82854729,82;-177926849,6
BRASILIA;-82874180,86;-177968398,4
BRASILIA;-82893631,91;-178009947,2
BRASILIA;-82913082,96;-178051495,9
BRASILIA;-82932534,01;-178093044,7
BRASILIA;-82951985,06;-178134593,5
BRASILIA;-82971436,1;-178176142,3
BRASILIA;-82990887,15;-178217691,1
BRASILIA;-83010338,2;-178259239,8
BRASILIA;-83029789,25;-178300788,6
BRASILIA;-83049240,3;-178342337,4
BRASILIA;-83068691,34;-178383886,2
BRASILIA;-83088142,39;-178425435
BRASILIA;-83107593,44;-178466983,7
BRASILIA;-83127044,49;-178508532,5
BRASILIA;-83146495,54;-178550081,3
BRASILIA;-83165946,58;-178591630,1
BRASILIA;latitude;longitude
BRASILIA;-83185397,63;-178633178,9
BRASILIA;-83204848,68;-178674727,6
BRASILIA;-83224299,73;-178716276,4
BRASILIA;-83243750,78;-178757825,2
BRASILIA;-83263201,82;-178799374
BRASILIA;-83282652,87;-178840922,8
BRASILIA;-83302103,92;-178882471,5
BRASILIA;-83321554,97;-178924020,3
BRASILIA;-83341006,02;-178965569,1
BRASILIA;-83360457,06;-179007117,9
BRASILIA;-83379908,11;-179048666,7
BRASILIA;-83399359,16;-179090215,4
BRASILIA;-83418810,21;-179131764,2
BRASILIA;-83438261,26;-179173313
BRASILIA;-83457712,31;-179214861,8
BRASILIA;-83477163,35;-179256410,6
BRASILIA;-83496614,4;-179297959,4
BRASILIA;-83516065,45;-179339508,1
BRASILIA;-83535516,5;-179381056,9
BRASILIA;-83554967,55;-179422605,7
BRASILIA;-83574418,59;-179464154,5
BRASILIA;latitude;longitude
BRASILIA;-83593869,64;-179505703,3
BRASILIA;-83613320,69;-179547252
BRASILIA;-83632771,74;-179588800,8
BRASILIA;-83652222,79;-179630349,6
BRASILIA;-83671673,83;-179671898,4
BRASILIA;-83691124,88;-179713447,2
BRASILIA;-83710575,93;-179754995,9
BRASILIA;-83730026,98;-179796544,7
BRASILIA;-83749478,03;-179838093,5
BRASILIA;-83768929,07;-179879642,3
BRASILIA;-83788380,12;-179921191,1
BRASILIA;-83807831,17;-179962739,8
BRASILIA;-83827282,22;-180004288,6
BRASILIA;-83846733,27;-180045837,4
BRASILIA;-83866184,31;-180087386,2
BRASILIA;-83885635,36;-180128935
BRASILIA;-83905086,41;-180170483,7
BRASILIA;-83924537,46;-180212032,5
BRASILIA;-83943988,51;-180253581,3
BRASILIA;-83963439,55;-180295130,1
BRASILIA;-83982890,6;-180336678,9
BRASILIA;latitude;longitude
BRASILIA;-84002341,65;-180378227,6
BRASILIA;-84021792,7;-180419776,4
BRASILIA;-84041243,75;-180461325,2
BRASILIA;-84060694,79;-180502874
BRASILIA;-84080145,84;-180544422,8
BRASILIA;-84099596,89;-180585971,5
BRASILIA;-84119047,94;-180627520,3
BRASILIA;-84138498,99;-180669069,1
BRASILIA;-84157950,04;-180710617,9
BRASILIA;-84177401,08;-180752166,7
BRASILIA;-84196852,13;-180793715,4
BRASILIA;-84216303,18;-180835264,2
BRASILIA;-84235754,23;-180876813
BRASILIA;-84255205,28;-180918361,8
BRASILIA;-84274656,32;-180959910,6
BRASILIA;-84294107,37;-181001459,4
BRASILIA;-84313558,42;-181043008,1
BRASILIA;-84333009,47;-181084556,9
BRASILIA;-84352460,52;-181126105,7
BRASILIA;-84371911,56;-181167654,5
BRASILIA;-84391362,61;-181209203,3
BRASILIA;latitude;longitude
BRASILIA;-84410813,66;-181250752
BRASILIA;-84430264,71;-181292300,8
BRASILIA;-84449715,76;-181333849,6
BRASILIA;-84469166,8;-181375398,4
BRASILIA;-84488617,85;-181416947,2
BRASILIA;-84508068,9;-181458495,9
BRASILIA;-84527519,95;-181500044,7
BRASILIA;-84546971;-181541593,5
BRASILIA;-84566422,04;-181583142,3
BRASILIA;-84585873,09;-181624691,1
BRASILIA;-84605324,14;-181666239,8
BRASILIA;-84624775,19;-181707788,6
BRASILIA;-84644226,24;-181749337,4
BRASILIA;-84663677,28;-181790886,2
BRASILIA;-84683128,33;-181832435
BRASILIA;-84702579,38;-181873983,7
BRASILIA;-84722030,43;-181915532,5
BRASILIA;-84741481,48;-181957081,3
BRASILIA;-84760932,52;-181998630,1
BRASILIA;-84780383,57;-182040178,9
BRASILIA;-84799834,62;-182081727,6
BRASILIA;latitude;longitude
BRASILIA;-84819285,67;-182123276,4
BRASILIA;-84838736,72;-182164825,2
BRASILIA;-84858187,76;-182206374
BRASILIA;-84877638,81;-182247922,8
BRASILIA;-84897089,86;-182289471,5
BRASILIA;-84916540,91;-182331020,3
BRASILIA;-84935991,96;-182372569,1
BRASILIA;-84955443,01;-182414117,9
BRASILIA;-84974894,05;-182455666,7
BRASILIA;-84994345,1;-182497215,5
BRASILIA;-85013796,15;-182538764,2
BRASILIA;-85033247,2;-182580313
BRASILIA;-85052698,25;-182621861,8
BRASILIA;-85072149,29;-182663410,6
BRASILIA;-85091600,34;-182704959,4
BRASILIA;-85111051,39;-182746508,1
BRASILIA;-85130502,44;-182788056,9
BRASILIA;-85149953,49;-182829605,7
BRASILIA;-85169404,53;-182871154,5
BRASILIA;-85188855,58;-182912703,3
BRASILIA;-85208306,63;-182954252
BRASILIA;latitude;longitude
BRASILIA;-85227757,68;-182995800,8
BRASILIA;-85247208,73;-183037349,6
BRASILIA;-85266659,77;-183078898,4
BRASILIA;-85286110,82;-183120447,2
BRASILIA;-85305561,87;-183161995,9
BRASILIA;-85325012,92;-183203544,7
BRASILIA;-85344463,97;-183245093,5
BRASILIA;-85363915,01;-183286642,3
BRASILIA;-85383366,06;-183328191,1
BRASILIA;-85402817,11;-183369739,8
BRASILIA;-85422268,16;-183411288,6
BRASILIA;-85441719,21;-183452837,4
BRASILIA;-85461170,25;-183494386,2
BRASILIA;-85480621,3;-183535935
BRASILIA;-85500072,35;-183577483,7
BRASILIA;-85519523,4;-183619032,5
BRASILIA;-85538974,45;-183660581,3
BRASILIA;-85558425,49;-183702130,1
BRASILIA;-85577876,54;-183743678,9
BRASILIA;-85597327,59;-183785227,6
BRASILIA;-85616778,64;-183826776,4
BRASILIA;latitude;longitude
BRASILIA;-85636229,69;-183868325,2
BRASILIA;-85655680,74;-183909874
BRASILIA;-85675131,78;-183951422,8
BRASILIA;-85694582,83;-183992971,5
BRASILIA;-85714033,88;-184034520,3
BRASILIA;-85733484,93;-184076069,1
BRASILIA;-85752935,98;-184117617,9
BRASILIA;-85772387,02;-184159166,7
BRASILIA;-85791838,07;-184200715,5
BRASILIA;-85811289,12;-184242264,2
BRASILIA;-85830740,17;-184283813
BRASILIA;-85850191,22;-184325361,8
BRASILIA;-85869642,26;-184366910,6
BRASILIA;-85889093,31;-184408459,4
BRASILIA;-85908544,36;-184450008,1
BRASILIA;-85927995,41;-184491556,9
BRASILIA;-85947446,46;-184533105,7
BRASILIA;-85966897,5;-184574654,5
BRASILIA;-85986348,55;-184616203,3
BRASILIA;-86005799,6;-184657752
BRASILIA;-86025250,65;-184699300,8
BRASILIA;latitude;longitude
BRASILIA;-86044701,7;-184740849,6
BRASILIA;-86064152,74;-184782398,4
BRASILIA;-86083603,79;-184823947,2
BRASILIA;-86103054,84;-184865495,9
BRASILIA;-86122505,89;-184907044,7
BRASILIA;-86141956,94;-184948593,5
BRASILIA;-86161407,98;-184990142,3
BRASILIA;-86180859,03;-185031691,1
BRASILIA;-86200310,08;-185073239,8
BRASILIA;-86219761,13;-185114788,6
BRASILIA;-86239212,18;-185156337,4
BRASILIA;-86258663,22;-185197886,2
BRASILIA;-86278114,27;-185239435
BRASILIA;-86297565,32;-185280983,7
BRASILIA;-86317016,37;-185322532,5
BRASILIA;-86336467,42;-185364081,3
BRASILIA;-86355918,46;-185405630,1
BRASILIA;-86375369,51;-185447178,9
BRASILIA;-86394820,56;-185488727,6
BRASILIA;-86414271,61;-185530276,4
BRASILIA;-86433722,66;-185571825,2
BRASILIA;latitude;longitude
BRASILIA;-86453173,71;-185613374
BRASILIA;-86472624,75;-185654922,8
BRASILIA;-86492075,8;-185696471,6
BRASILIA;-86511526,85;-185738020,3
BRASILIA;-86530977,9;-185779569,1
BRASILIA;-86550428,95;-185821117,9
BRASILIA;-86569879,99;-185862666,7
BRASILIA;-86589331,04;-185904215,5
BRASILIA;-86608782,09;-185945764,2
BRASILIA;-86628233,14;-185987313
BRASILIA;-86647684,19;-186028861,8
BRASILIA;-86667135,23;-186070410,6
BRASILIA;-86686586,28;-186111959,4
BRASILIA;-86706037,33;-186153508,1
BRASILIA;-86725488,38;-186195056,9
